market;category_id;name;path;depth;source_url
CZ;3743;Koše na pleny;Heureka.cz | Dětské zboží | Přebalování | Koše na pleny;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5389;Plenkové dorty;Heureka.cz | Dětské zboží | Přebalování | Plenkové dorty;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2138;Přebalovací podložky;Heureka.cz | Dětské zboží | Přebalování | Přebalovací podložky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8446;Sáčky do koše na pleny;Heureka.cz | Dětské zboží | Přebalování | Sáčky do koše na pleny;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2338;Dětské chůvičky;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské chůvičky a monitory dechu | Dětské chůvičky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8581;Monitory dechu;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské chůvičky a monitory dechu | Monitory dechu;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8584;Sety chůviček a monitorů dechu;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské chůvičky a monitory dechu | Sety chůviček a monitorů dechu;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4807;Dětské deky;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské deky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2814;Dětské kapsáře;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské kapsáře;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2443;Zavinovačky;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Dětské spací pytle a zavinovačky | Zavinovačky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2376;Hrací podložky;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Hrací deky, podložky a hrazdičky | Hrací podložky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5916;Kolotoče nad postýlku;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Kolotoče nad postýlku;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3163;Lehátka pro miminka;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Lehátka pro miminka;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5315;Pěnové puzzle;Heureka.cz | Dětské zboží | Vybavení dětského pokoje | Pěnové puzzle;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2972;Baterie nabíjecí;Heureka.cz | Elektronika | Baterie a nabíjení | Baterie | Baterie nabíjecí;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2513;Baterie primární;Heureka.cz | Elektronika | Baterie a nabíjení | Baterie | Baterie primární;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8521;LiFePO4 baterie;Heureka.cz | Elektronika | Baterie a nabíjení | Baterie | LiFePO4 baterie;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2973;Olověné baterie;Heureka.cz | Elektronika | Baterie a nabíjení | Baterie | Olověné baterie;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5925;Cestovní adaptéry;Heureka.cz | Elektronika | Baterie a nabíjení | Cestovní adaptéry;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2256;Klasické nabíječky;Heureka.cz | Elektronika | Baterie a nabíjení | Nabíječky | Klasické nabíječky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5062;Solární nabíječky;Heureka.cz | Elektronika | Baterie a nabíjení | Nabíječky | Solární nabíječky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4835;Powerbanky;Heureka.cz | Elektronika | Baterie a nabíjení | Powerbanky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5828;Centrální jednotky;Heureka.cz | Elektronika | Chytrá domácnost | Centrální jednotky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6241;Startovací balíčky chytrého osvětlení;Heureka.cz | Elektronika | Chytrá domácnost | Chytré osvětlení | Startovací balíčky chytrého osvětlení;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5859;Hlasoví asistenti;Heureka.cz | Elektronika | Chytrá domácnost | Hlasoví asistenti;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;882;Meteostanice;Heureka.cz | Elektronika | Chytrá domácnost | Meteostanice;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5860;Ovladače a spínače pro chytrou domácnost;Heureka.cz | Elektronika | Chytrá domácnost | Ovladače a spínače pro chytrou domácnost;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5880;Programovatelné stavebnice;Heureka.cz | Elektronika | Chytrá domácnost | Programovatelné stavebnice;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3774;Příslušenství k meteostanicím;Heureka.cz | Elektronika | Chytrá domácnost | Příslušenství k meteostanicím;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5827;Startovací sady;Heureka.cz | Elektronika | Chytrá domácnost | Startovací sady;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4939;Chytré brýle;Heureka.cz | Elektronika | Chytrá domácnost | Wearables | Chytré brýle;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6240;Chytré lokátory;Heureka.cz | Elektronika | Chytrá domácnost | Wearables | Chytré lokátory;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7432;Chytré prsteny;Heureka.cz | Elektronika | Chytrá domácnost | Wearables | Chytré prsteny;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4922;iHealth;Heureka.cz | Elektronika | Chytrá domácnost | Wearables | iHealth;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6527;Pohybové detektory a senzory;Heureka.cz | Elektronika | Chytrá domácnost | Zabezpečení chytré domácnosti | Pohybové detektory a senzory;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5879;Zásuvky pro chytrou domácnost;Heureka.cz | Elektronika | Chytrá domácnost | Zásuvky pro chytrou domácnost;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3335;Foto pozadí a foto stoly;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Foto pozadí a foto stoly;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5952;Fotodeštníky;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Fotodeštníky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;864;Fotodoplňky;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Fotodoplňky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6103;Fotostany;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Fotostany;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3334;Odrazné desky;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Odrazné desky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5961;Softboxy;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Softboxy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4240;Stativy na studiová světla;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Stativy na studiová světla;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3437;Stojany a držáky k fotopozadí;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Stojany a držáky k fotopozadí;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4238;Studiová světla;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Studiová světla;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4239;Studiové blesky;Heureka.cz | Elektronika | Foto, kamery, optika | Ateliérové vybavení | Studiové blesky;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;780;Dalekohledy;Heureka.cz | Elektronika | Foto, kamery, optika | Dalekohledy, mikroskopy | Dalekohledy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2165;Mikroskopy;Heureka.cz | Elektronika | Foto, kamery, optika | Dalekohledy, mikroskopy | Mikroskopy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;679;Okuláry;Heureka.cz | Elektronika | Foto, kamery, optika | Dalekohledy, mikroskopy | Okuláry;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5065;Drony;Heureka.cz | Elektronika | Foto, kamery, optika | Drony a příslušenství | Drony;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5081;Příslušenství k dronům;Heureka.cz | Elektronika | Foto, kamery, optika | Drony a příslušenství | Příslušenství k dronům;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;665;Digitální fotoaparáty;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Digitální fotoaparáty;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;702;Digitální kamery;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Digitální kamery;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5058;Fotopasti;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Fotopasti;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;666;Klasické fotoaparáty;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Klasické fotoaparáty;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5924;Noční vidění;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Noční vidění;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6021;Sportovní kamery;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Sportovní kamery;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5967;Termokamery;Heureka.cz | Elektronika | Foto, kamery, optika | Foto a kamery | Termokamery;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7311;Fotochemie;Heureka.cz | Elektronika | Foto, kamery, optika | Fotokomory | Vybavení fotokomory | Fotochemie;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7314;Laboratorní vybavení;Heureka.cz | Elektronika | Foto, kamery, optika | Fotokomory | Vybavení fotokomory | Laboratorní vybavení;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7315;Prosvětlovací pulty;Heureka.cz | Elektronika | Foto, kamery, optika | Fotokomory | Vybavení fotokomory | Prosvětlovací pulty;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7321;Světla do fotokomory;Heureka.cz | Elektronika | Foto, kamery, optika | Fotokomory | Vybavení fotokomory | Světla do fotokomory;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;7320;Zvětšovací přístroje a doplňky;Heureka.cz | Elektronika | Foto, kamery, optika | Fotokomory | Vybavení fotokomory | Zvětšovací přístroje a doplňky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2135;Bateriové gripy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Baterie a nabíječky pro foto a video | Bateriové gripy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;876;Foto - Video baterie;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Baterie a nabíječky pro foto a video | Foto - Video baterie;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;672;Foto - Video nabíječky;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Baterie a nabíječky pro foto a video | Foto - Video nabíječky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;669;Blesky k fotoaparátům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Blesky a příslušenství | Blesky k fotoaparátům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2870;Příslušenství k bleskům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Blesky a příslušenství | Příslušenství k bleskům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;673;Brašny a pouzdra pro fotoaparáty;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Brašny, pouzdra, batohy | Brašny a pouzdra pro fotoaparáty;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;678;Dálkové ovládání k fotoaparátům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Dálkové spouště a kabely | Dálkové ovládání k fotoaparátům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;676;Kabely k fotoaparátům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Dálkové spouště a kabely | Kabely k fotoaparátům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2132;Expozimetry;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Expozimetry;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5029;Kinofilmy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Kinofilmy;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;865;Filtry k objektivům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Filtry k objektivům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;832;Krytky k objektivům;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Krytky k objektivům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;866;Objektivy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Objektivy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;867;Pouzdra na objektivy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Pouzdra na objektivy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;674;Předsádky a redukce;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Předsádky a redukce;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;677;Sluneční clony;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Sluneční clony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;675;Telekonvertory;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Objektivy a doplňky | Telekonvertory;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4244;Ochranné fólie pro fotoaparáty;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Ochranné fólie pro fotoaparáty;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;909;Digitální fotorámečky;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Rámečky, alba, fotopapíry | Digitální fotorámečky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4680;Fotoalba;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Rámečky, alba, fotopapíry | Fotoalba;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;2632;Fotopapíry;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Rámečky, alba, fotopapíry | Fotopapíry;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3256;Klasické fotorámečky;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Rámečky, alba, fotopapíry | Klasické fotorámečky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;861;Brašny a popruhy na stativy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Stativy a příslušenství | Brašny a popruhy na stativy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4246;Rychloupínací destičky;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Stativy a příslušenství | Rychloupínací destičky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5783;Stabilizátory a gimbaly;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Stativy a příslušenství | Stabilizátory a gimbaly;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;856;Stativové hlavy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Stativy a příslušenství | Stativové hlavy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;855;Stativy;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Stativy a příslušenství | Stativy;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4237;Čištění pro fotoaparáty;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství k fotoaparátům | Čištění pro fotoaparáty;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6759;Baterie ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Baterie ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;787;Brašny a pouzdra pro videokamery;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Brašny a pouzdra pro videokamery;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6756;Displeje ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Displeje ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6752;Držáky ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Držáky ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6754;Dálkové ovladače ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Dálkové ovladače ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6755;Filtry ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Filtry ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6758;Nabíječky ke sportovním kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Nabíječky ke sportovním kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6753;Obaly a kryty pro kamery;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Obaly a kryty pro kamery;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6757;Ostatní příslušenství ke kamerám;Heureka.cz | Elektronika | Foto, kamery, optika | Příslušenství ke kamerám | Ostatní příslušenství ke kamerám;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4800;Chytré hodinky;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Chytré hodinky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4897;Chytré náramky;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Chytré náramky;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;3238;Baterie pro bezdrátové telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Klasické a bezdrátové telefony | Baterie pro bezdrátové telefony;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;733;Bezdrátové telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Klasické a bezdrátové telefony | Bezdrátové telefony;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;732;Klasické telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Klasické a bezdrátové telefony | Klasické telefony;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;734;VoIP telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Klasické a bezdrátové telefony | VoIP telefony;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;731;Mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Mobilní telefony;4;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;743;Adaptéry a redukce k mobilům;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Adaptéry a redukce k mobilům;5;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;739;Baterie pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Baterie a nabíječky pro mobily | Baterie pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5417;Bezdrátové nabíječky;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Baterie a nabíječky pro mobily | Bezdrátové nabíječky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;738;Nabíječky pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Baterie a nabíječky pro mobily | Nabíječky pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6104;Držáky do auta;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Držáky a stativy | Držáky do auta;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;742;Držáky na mobily;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Držáky a stativy | Držáky na mobily;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;5781;Držáky na selfie;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Držáky a stativy | Držáky na selfie;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;6429;Kruhová selfie světla;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Držáky a stativy | Kruhová selfie světla;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;744;Antény k mobilním telefonům;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Antény k mobilním telefonům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;892;Klávesnice k mobilním telefonům;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Klávesnice k mobilním telefonům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4992;LCD displeje k mobilním telefonům;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | LCD displeje k mobilním telefonům;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4252;Náhradní flex kabely pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Náhradní flex kabely pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;740;Náhradní kryty na mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Náhradní kryty na mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4249;Náhradní mikrofony pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Náhradní mikrofony pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4248;Náhradní reproduktory pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Náhradní díly pro mobilní telefony | Náhradní reproduktory pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4219;Nanopodložky;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Nanopodložky;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;4993;Ochranné fólie pro mobilní telefony;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Ochranné fólie pro mobilní telefony;6;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8307;Pouzdra a kryty na mobilní telefony Apple;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Pouzdra a kryty na mobilní telefony | Pouzdra a kryty na mobilní telefony Apple;7;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8309;Pouzdra a kryty na mobilní telefony Honor;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Pouzdra a kryty na mobilní telefony | Pouzdra a kryty na mobilní telefony Honor;7;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8308;Pouzdra a kryty na mobilní telefony Huawei;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Pouzdra a kryty na mobilní telefony | Pouzdra a kryty na mobilní telefony Huawei;7;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8310;Pouzdra a kryty na mobilní telefony Motorola;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Pouzdra a kryty na mobilní telefony | Pouzdra a kryty na mobilní telefony Motorola;7;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
CZ;8311;Pouzdra a kryty na mobilní telefony Nokia;Heureka.cz | Elektronika | Mobily, tablety, nositelná elektronika | Příslušenství k mobilům | Pouzdra, skla, fólie | Pouzdra a kryty na mobilní telefony | Pouzdra a kryty na mobilní telefony Nokia;7;https://www.heureka.cz/direct/xml-export/shops/heureka-sekce.xml
